○ 경제활동상태(성/시군/연령별) [],,,,,,,,,,,,,,,,,,,,,,,
성별,시군구별,연령별,항목,단위,2015. 1/2,2015. 2/2,2016. 1/2,2016. 2/2,2017. 1/2,2017. 2/2,2018. 1/2,2018. 2/2,2019. 1/2,2019. 2/2,2020. 1/2,2020. 2/2,2021. 1/2,2021. 2/2,2022. 1/2,2022. 2/2,2023. 1/2,2023. 2/2,2024. 1/2
전체,강원특별자치도 평창군,소계,경제활동인구,명,24455.56429,24811.27448,24594.45918,24844.87581,25056.4232,23853.72033,23798.49527,24176.2571,24533.65859,24261.53504,24135.98422,24919.71247,25131.94401,25545.05985,26259.74492,24734.82343,25556.48114,26196.44333,26624.32297
전체,강원특별자치도 평창군,소계,취업자,명,24192.01575,24715.10883,24280.19084,24501.95076,13563.63528,23691.36095,23686.45946,23912.51406,24371.07056,24371.07056,23825.53719,24689.24068,24938.97808,25390.97104,26081.36769,24384.2516,25494.86738,26094.91153,26588.51047
전체,강원특별자치도 평창군,소계,실업자,명,263.54853,96.16565,314.26834,342.92505,22.4695,162.35938,112.03581,263.74304,162.58803,162.58803,310.44703,230.47179,192.96593,154.08881,178.377231,350.57183,61.61376,101.5318,35.8125
전체,강원특별자치도 평창군,소계,비경제활동인구,명,11123.53454,10815.67117,10983.75128,11126.72261,3930.07899,12118.46215,12039.89681,11672.84816,11196.10987,11314.71367,11240.77965,10348.25309,10069.16211,9529.82274,8969.356047,10711.18816,9735.79016,9511.99694,8648.58607
전체,강원특별자치도 평창군,소계,경제활동참가율,%,68.73576,69.64188,69.12787,69.06803,69.69774,66.31157,66.40503,67.43894,68.66448,68.19588,68.22553,70.65821,71.39532,72.83007,74.53992,69.78168,72.41382,73.36205,75.48094
전체,강원특별자치도 평창군,소계,고용률,%,67.99502,69.37196,68.24455,68.11471,37.72904,65.86023,66.09242,66.70324,68.20943,68.50377,67.34798,70.00472,70.84714,72.39075,74.03359,68.79265,72.23924,73.07771,75.37941
전체,강원특별자치도 평창군,소계,실업률,%,1.07766,0.38759,1.2778,1.38026,0.08968,0.68065,0.47077,1.09092,0.66271,0.67015,1.28624,0.92486,0.76781,0.6032,0.67928,1.41732,0.24109,0.38758,0.13451
전체,강원특별자치도 정선군,소계,15세이상인구,명,32456.45613,32465.28153,32368.47991,32248.00604,32003.9676,31938.22929,31755.52655,31680.26498,31399.45321,31385.88103,31257.12633,31202.99551,30963.1201,30720.41458,30617.90713,30478.89446,30321.1442,30256.0565,29683.2622
전체,강원특별자치도 정선군,소계,경제활동인구,명,21632.28189,21244.43565,20965.02052,21532.54524,21655.23911,21007.5844,21051.34697,21511.21514,21811.35073,22020.98982,21712.35133,21821.39387,21415.08736,21662.23625,21363.24276,21839.79832,22064.44307,21866.27188,21431.73583
전체,강원특별자치도 정선군,소계,취업자,명,21442.55168,20928.09103,20715.59131,21177.83881,12269.15867,20645.2448,20922.51629,21417.99486,21663.89944,21663.89944,21592.8665,21522.53856,21150.79877,21518.92399,21328.79608,21716.44858,22014.21573,21772.44943,21302.80879
전체,강원특별자치도 정선군,소계,실업자,명,189.7302,316.34463,249.42921,354.70643,107.46773,362.3396,128.83069,93.22027,147.45129,147.45129,119.48484,298.85531,264.28859,143.31226,34.446688,123.34974,50.22733,93.82245,128.92704
전체,강원특별자치도 정선군,소계,비경제활동인구,명,10824.17424,11220.84587,11403.45939,10715.4608,4265.01914,10930.64489,10704.17958,10169.04984,9588.10247,9364.89121,9544.775,9381.60164,9548.03274,9058.17833,9254.664371,8639.09614,8256.70113,8389.78461,8251.52638
전체,강원특별자치도 정선군,소계,경제활동참가율,%,66.65017,65.4374,64.76986,66.77171,67.66423,65.77567,66.29192,67.90099,69.46411,70.16209,69.46368,69.93365,69.16321,70.51414,69.77369,71.65548,72.76916,72.27073,72.20142
전체,강원특별자치도 정선군,소계,고용률,%,66.0656,64.46299,63.99927,65.67178,38.33637,64.64117,65.88622,67.60674,68.99451,69.02435,69.08142,68.97587,68.30965,70.04764,69.66118,71.25078,72.60351,71.96063,71.76707
전체,강원특별자치도 정선군,소계,실업률,%,0.87707,1.48907,1.18974,1.6473,0.49627,1.7248,0.61198,0.43336,0.67603,0.66959,0.55031,1.36955,1.23412,0.66158,0.16124,0.56479,0.22764,0.42907,0.60157
전체,강원특별자치도 철원군,소계,15세이상인구,명,35576.92426,37071.95062,35427.9862,35550.90838,35375.11807,35163.67994,34654.90652,34712.3635,34271.76332,34046.18632,33697.8689,33247.46584,33103.46795,32753.59634,32195.26065,32115.9121,31269.97584,31313.93586,31532.25867
전체,강원특별자치도 철원군,소계,경제활동인구,명,23389.71168,24298.51102,23274.97733,23771.19949,23527.50814,22382.06034,21917.83354,23192.07221,22924.93985,22779.716,21884.44677,21547.83844,21667.16384,21926.07021,21576.34718,21236.57103,20837.36993,20715.18988,21145.5684
전체,강원특별자치도 철원군,소계,취업자,명,23368.38226,23933.72936,22964.39331,23328.8362,12413.29419,21978.14277,21761.0397,22813.98035,22783.60883,22783.60883,21360.25716,21357.6906,21134.10032,21530.28112,21424.60932,21084.65851,20719.95462,20630.76525,21110.53409
전체,강원특별자치도 철원군,소계,실업자,명,21.32942,364.78166,310.58403,442.36329,190.55413,403.91757,156.79384,378.09186,141.33102,141.33102,524.18961,190.14785,533.06352,395.78909,151.737865,151.91252,117.4153,84.42463,35.03431
전체,강원특별자치도 철원군,소계,비경제활동인구,명,12187.21258,12773.4396,12153.00887,11779.70888,4199.97799,12781.6196,12737.07298,11520.29129,11346.82347,11266.47032,11813.42213,11699.6274,11436.30411,10827.52613,10618.91346,10879.34107,10432.60591,10598.74599,10386.69027
전체,강원특별자치도 철원군,소계,경제활동참가율,%,65.74405,65.54419,65.69659,66.86524,66.50863,63.65108,63.24598,66.81214,66.89163,66.90828,64.94312,64.81047,65.45285,66.94248,67.01715,66.12476,66.63699,66.15326,67.06011
전체,강원특별자치도 철원군,소계,고용률,%,65.6841,64.56021,64.81992,65.62093,35.09047,62.5024,62.79353,65.72292,66.47924,66.91971,63.38756,64.23855,63.84256,65.7341,66.54585,65.65175,66.2615,65.88365,66.94901
전체,강원특별자치도 철원군,소계,실업률,%,0.09119,1.50125,1.33441,1.86092,0.80992,1.80465,0.71537,1.63026,0.61649,0.62042,2.39526,0.88245,2.46024,1.80511,0.70326,0.71533,0.56348,0.40755,0.16568
전체,강원특별자치도 화천군,소계,15세이상인구,명,17800.82903,18308.47636,18450.2471,18331.84828,18155.02232,18171.52563,17735.93215,17554.53478,17477.41675,17263.06772,17311.10191,17471.078,17553.33155,17401.81165,16935.5563,16882.3627,15660.03529,15922.84197,15962.42626
전체,강원특별자치도 화천군,소계,경제활동인구,명,12098.17054,12801.7125,12480.15709,12682.833,12924.20873,12476.79122,12295.30754,11973.47048,12124.1765,11881.81418,11909.42296,11934.92246,12305.55461,12191.34897,12346.71674,12477.25942,11586.21031,11840.40608,12113.84761
전체,강원특별자치도 화천군,소계,취업자,명,12013.18214,12713.70113,12449.40124,12619.48009,5529.36458,12072.93511,12156.04003,11878.57009,12042.70629,12042.70629,11686.98685,11870.3409,12100.41265,12169.95611,12311.83786,12382.80548,11523.84899,11792.65231,12081.1126
전체,강원특별자치도 화천군,소계,실업자,명,84.98841,88.01137,30.75585,63.35291,75.42439,403.85611,139.26751,94.90039,81.47021,81.47021,222.43611,64.58157,205.14196,21.39286,34.878875,94.45395,62.36132,47.75377,32.73502
전체,강원특별자치도 화천군,소계,비경제활동인구,명,5702.65849,5506.76386,5970.09001,5649.01528,1871.22067,5694.73441,5440.62461,5581.0643,5353.24025,5381.25354,5401.67895,5536.15553,5247.77695,5210.46268,4588.83956,4405.10328,4073.82498,4082.43589,3848.57865
전체,강원특별자치도 화천군,소계,경제활동참가율,%,67.96408,69.92233,67.64222,69.18469,71.18806,68.66122,69.32428,68.20728,69.37053,68.82794,68.79645,68.31246,70.10381,70.05793,72.90411,73.90707,73.98585,74.36114,75.88976
전체,강원특별자치도 화천군,소계,고용률,%,67.48664,69.44161,67.47553,68.8391,30.45639,66.43875,68.53905,67.66668,68.90438,69.75994,67.51151,67.94281,68.93513,69.935,72.69816,73.34759,73.58763,74.06123,75.68469
전체,강원특별자치도 화천군,소계,실업률,%,0.70249,0.6875,0.24644,0.49952,0.58359,3.23686,1.13269,0.79259,0.67196,0.68567,1.86773,0.54111,1.66707,0.17548,0.2825,0.75701,0.53824,0.40331,0.27023
전체,강원특별자치도 양구군,소계,15세이상인구,명,17239.11734,17530.23622,17282.56479,17287.32684,17211.7543,17260.91809,17100.91557,16896.42499,16935.45844,16809.7385,16155.04636,16166.4092,16239.9326,16153.69145,15798.73423,15938.69966,15222.62882,15556.42169,15366.24288
전체,강원특별자치도 양구군,소계,경제활동인구,명,11432.05098,11926.56426,11825.87094,11833.87965,11621.09861,10909.15017,11115.40983,11399.5013,11620.73221,11639.02083,11123.76173,11453.71151,11661.50256,11662.12718,11392.1094,11448.89979,10900.0963,11154.69456,11052.00035
전체,강원특별자치도 양구군,소계,취업자,명,11248.28708,11770.58697,11631.72686,11650.28301,5717.2081,10822.4101,10936.26998,11293.01078,11283.04265,11283.04265,10743.32937,11346.86568,11528.53865,11507.41684,11208.02542,11316.65383,10835.34968,11112.3945,10914.43295
전체,강원특별자치도 양구군,소계,실업자,명,183.7639,155.97729,194.14408,183.59664,49.22707,86.74007,179.13985,106.49052,337.68956,337.68956,380.43236,106.84583,132.96391,154.71034,184.083984,132.24596,64.74662,42.30006,137.5674
전체,강원특별자치도 양구군,소계,비경제활동인구,명,5807.06637,5603.67196,5456.69385,5453.44719,2034.33114,6351.76792,5985.50574,5496.92368,5314.72623,5170.71767,5031.28462,4712.69769,4578.43004,4491.56427,4406.624831,4489.79986,4322.53252,4401.72713,4314.24253
전체,강원특별자치도 양구군,소계,경제활동참가율,%,66.3146,68.03425,68.4266,68.45407,67.51839,63.20145,64.99892,67.46694,68.61776,69.23975,68.85627,70.84883,71.80758,72.19481,72.10773,71.83083,71.60456,71.70476,71.92389
전체,강원특별자치도 양구군,소계,고용률,%,65.24863,67.14449,67.30324,67.39204,33.21688,62.69893,63.95137,66.83669,66.62378,67.12206,66.50138,70.18792,70.98883,71.23707,70.94255,71.00111,71.17923,71.43284,71.02864
전체,강원특별자치도 양구군,소계,실업률,%,1.60744,1.30781,1.64169,1.55145,0.4236,0.79511,1.61164,0.93417,2.90592,2.90136,3.42,0.93285,1.1402,1.3266,1.61589,1.1551,0.594,0.37921,1.24473
전체,강원특별자치도 인제군,소계,15세이상인구,명,24145.22193,24435.96315,23313.09966,23124.72011,22965.94083,22983.87518,22821.62415,22910.88779,22784.4143,22739.51362,22618.65869,22711.49813,23025.71014,23478.04756,23554.53957,23938.58957,22780.95058,23310.15914,22947.06748
전체,강원특별자치도 인제군,소계,경제활동인구,명,17704.17108,18242.66712,16855.65814,16960.12553,17047.34789,15815.06284,16056.82506,16102.85621,16620.84161,16616.81735,16574.38379,16372.12758,16823.70494,16894.2591,16865.57642,17521.72867,16610.05225,17247.04638,16775.12538
전체,강원특별자치도 인제군,소계,취업자,명,17311.35509,18123.5172,16586.63346,16880.40275,8681.86336,15223.05739,15745.0375,15721.94215,16389.28381,16389.28381,16177.23018,16218.77559,16624.44894,16775.12644,16739.18374,17224.22201,16438.99009,17073.89397,16601.46014
전체,강원특별자치도 인제군,소계,실업자,명,392.81599,119.14992,269.02468,79.72278,42.93789,592.00545,311.78756,380.91407,231.5578,231.5578,397.15361,153.35199,199.256,119.13266,126.392682,297.50667,171.06216,173.15241,173.66524
전체,강원특별자치도 인제군,소계,비경제활동인구,명,6441.05085,6193.29603,6457.44152,6164.59458,2557.17189,7168.81234,6764.79909,6808.03158,6163.57269,6122.69627,6044.2749,6339.37055,6202.0052,6583.78846,6688.963151,6416.8609,6170.89833,6063.11276,6171.9421
전체,강원특별자치도 인제군,소계,경제활동참가율,%,73.3237,74.655,72.30123,73.34197,74.22882,68.80938,70.35794,70.28473,72.94829,73.07464,73.27748,72.0874,73.06487,71.95768,71.60223,73.19449,72.91202,73.9894,73.10357
전체,강원특별자치도 인제군,소계,고용률,%,71.69681,74.16739,71.14727,72.99722,37.80321,66.23364,68.99175,68.62214,71.932,72.07403,71.52162,71.41218,72.19951,71.45026,71.06564,71.9517,72.16112,73.24658,72.34676
전체,강원특별자치도 인제군,소계,실업률,%,2.21878,0.65314,1.59605,0.47006,0.25187,3.7433,1.94178,2.36551,1.39318,1.39351,2.39619,0.93666,1.18438,0.70517,0.74941,1.69793,1.02987,1.00395,1.03525
전체,강원특별자치도 고성군,소계,15세이상인구,명,25256.65066,24897.77868,25047.62086,25657.71916,25966.50983,25868.17885,25971.80213,25567.82513,25333.31335,24807.06875,24645.92169,24369.38457,24473.38671,24812.7196,24449.53563,24550.39412,25059.12213,25316.3662,25366.47937
전체,강원특별자치도 고성군,소계,경제활동인구,명,16480.14036,16287.54565,16327.59858,16873.63777,16868.89853,16537.07352,16545.21691,17667.92244,17010.61277,16571.37191,16415.31277,16801.3463,16611.88223,17636.83776,17633.49457,17512.03857,17907.1593,17339.19812,18486.72402
전체,강원특별자치도 고성군,소계,취업자,명,16321.09263,16229.76003,16276.04166,16830.97981,8500.74129,16467.82416,16476.79855,17387.1231,16891.16953,16891.16953,16089.84224,16641.99287,16361.32762,17403.52849,17397.1134,17297.23152,17522.9814,17206.185,18057.75579
전체,강원특별자치도 고성군,소계,실업자,명,159.04773,57.78562,51.55692,42.65796,43.2302,69.24937,68.41836,280.79934,119.44324,119.44324,325.47053,159.35343,250.55461,233.30927,236.381168,214.80706,384.1779,133.01312,428.96823
전체,강원특별자치도 고성군,소계,비경제활동인구,명,8776.5103,8610.23303,8720.02228,8784.08138,3765.21089,9331.10533,9426.58522,7899.90269,8322.70058,8235.69684,8230.60892,7568.03827,7861.50448,7175.88185,6816.041064,7038.35555,7151.96283,7977.16808,6879.75535
전체,강원특별자치도 고성군,소계,경제활동참가율,%,65.2507,65.41767,65.18623,65.76437,64.96406,63.92825,63.70454,69.10217,67.14721,66.80101,66.60458,68.94448,67.87733,71.07983,72.122,71.33099,71.45964,68.49007,72.87856
전체,강원특별자치도 고성군,소계,고용률,%,64.62097,65.18557,64.98039,65.59811,32.73733,63.66055,63.44111,68.00392,66.67572,68.09015,65.28399,68.29058,66.85355,70.13954,71.15519,70.45602,69.92656,67.96467,71.18747
전체,강원특별자치도 고성군,소계,실업률,%,0.96509,0.35478,0.31577,0.25281,0.25627,0.41875,0.41352,1.58932,0.70217,0.72078,1.98273,0.94846,1.50829,1.32285,1.34052,1.22663,2.14539,0.76712,2.32041
전체,강원특별자치도 양양군,소계,15세이상인구,명,22377.02972,22376.64498,22746.74168,22749.51957,22905.55158,22948.89147,22985.56334,23040.54368,23258.15775,23482.7365,23551.8956,23782.35166,23887.15851,24062.25788,23739.69822,23888.28463,24125.07222,24032.53787,24039.16155
전체,강원특별자치도 양양군,소계,경제활동인구,명,14760.09746,14785.84347,15563.73583,15816.13484,16075.46888,14750.25242,14790.9944,15143.4572,15381.03432,15967.17841,15840.94419,16368.60799,16518.34366,17421.15637,17138.8461,16301.76209,16934.64615,16638.12202,16612.64278
전체,강원특별자치도 양양군,소계,취업자,명,14529.19786,14502.4579,15351.23447,15639.98823,8052.16672,14573.33324,14612.10246,14826.36488,15046.97303,15046.97303,15495.1846,16169.87428,16189.33319,17195.35702,16872.43612,16103.85964,16733.38148,16450.20158,16470.23302
전체,강원특별자치도 양양군,소계,실업자,명,230.8996,283.38558,212.50136,176.14661,68.13647,176.91917,178.89194,317.09231,334.0613,334.0613,345.75959,198.73371,329.01047,225.79935,266.409982,197.90245,201.26468,187.92044,142.40975
전체,강원특별자치도 양양군,소계,비경제활동인구,명,7616.93226,7590.80151,7183.00585,6933.38472,2568.3568,8198.63906,8194.56894,7897.08649,7877.12343,7515.55809,7710.95141,7413.74367,7368.81485,6641.10151,6600.852124,7586.52254,7190.42606,7394.41586,7426.51877
전체,강원특별자치도 양양군,소계,경제활동참가율,%,65.96093,66.07712,68.42183,69.52294,70.18154,64.27436,64.34906,65.72526,66.13178,67.99539,67.25974,68.8267,69.15156,72.40034,72.19488,68.24166,70.19521,69.23165,69.10658
전체,강원특별자치도 양양군,소계,고용률,%,64.92907,64.81069,67.48762,68.74865,35.15378,63.50343,63.57078,64.34902,64.69546,64.07674,65.79167,67.99107,67.77421,71.46194,71.07266,67.41321,69.36096,68.44971,68.51417
전체,강원특별자치도 양양군,소계,실업률,%,1.56435,1.9166,1.36536,1.11371,0.42385,1.19943,1.20947,2.09392,2.1719,2.09217,2.1827,1.21411,1.99179,1.29612,1.55442,1.21399,1.18848,1.12946,0.85724
전체,충청북도 청주시,소계,15세이상인구,명,689233.8718,693187.312,698850.6167,701337.7071,705261.5092,706704.1186,708248.0278,710947.1158,717216.1404,721286.1161,725187.9009,729209.713,734205.1652,739369.7336,742803.6186,745394.4144,747803.3715,749723.1615,753577.4117
전체,충청북도 청주시,소계,경제활동인구,명,437742.738,440383.6956,440176.6304,444341.2394,454892.8407,435537.5283,443639.6247,441457.2245,448921.9966,445430.1239,441799.4089,455026.6207,458919.1347,469230.7323,482561.969,491466.8131,496101.1804,491583.3271,503857.0613
전체,충청북도 청주시,소계,취업자,명,418280.0075,430159.4657,425240.5216,430868.728,176761.2471,424445.0852,427474.2814,428018.6081,432740.7793,432740.7793,428516.6325,440048.4715,443436.232,456417.8157,466743.0969,479006.2986,482278.6295,480346.3133,491365.3528
전체,충청북도 청주시,소계,실업자,명,19462.73055,10224.22983,14936.10882,13472.51136,4619.14209,11092.44306,16165.34334,13438.61637,16181.21732,16181.21732,13282.77646,14978.14921,15482.90269,12812.9166,15818.87206,12460.51446,13822.5509,11237.01385,12491.70847
전체,충청북도 청주시,소계,비경제활동인구,명,251491.1338,252803.6164,258673.9863,256996.4677,79910.64116,271166.5903,264608.4031,269489.8913,268294.1438,275855.9922,283388.492,274183.0923,275286.0305,270139.0013,260241.6496,253927.6013,251702.1912,258139.8343,249720.3504
